id;key;value;type
389736741;Nome;Avenida Marcos Pendeado de Ulhôa Rodrigues;
389736741;Sentido único;Sim;
389736741;source;Bing;
389736742;Rodovia;Secondário;
389736742;Nome;Avenida Marcos Pendeado de Ulhôa Rodrigues;
389736742;Sentido único;Sim;
389736742;source;Bing;
389871686;Rodovia;Terciário;
389871686;Sentido único;Sim;
389898330;Rodovia;Residencial;
389898330;junction;roundabout;
389898330;source;Bing;
389898931;Rodovia;Residencial;
389898931;Nome;Rua F;
389898931;source;Bing;
389899950;Rodovia;Residencial;
389899950;Nome;Rua E;
389899950;source;Bing;
389899951;Rodovia;Residencial;
389899951;Nome;Rua G;
389899951;source;Bing;
389901207;Rodovia;Residencial;
389901207;junction;roundabout;
389901208;Rodovia;Residencial;
389901208;junction;roundabout;
389901209;Rodovia;Residencial;
389901209;junction;roundabout;
389901210;Rodovia;Residencial;
389901210;junction;roundabout;
389901211;Rodovia;Residencial;
389901211;Nome;Rua A;
389901211;Sentido único;Sim;
389901212;Rodovia;Residencial;
389901213;Rodovia;Residencial;
389901213;Nome;Rua A;
389901213;Sentido único;Sim;
389901214;Rodovia;Residencial;
389901214;Nome;Rua A;
389901214;Sentido único;Sim;
389901215;Rodovia;Residencial;
389901215;Nome;Rua A;
389901215;Sentido único;Sim;
389902448;Rodovia;Residencial;
389902448;Nome;Rua A;
389902448;Sentido único;Sim;
389902451;Rodovia;Residencial;
389902451;Nome;Rua A;
389902451;Sentido único;Sim;
389902452;Rodovia;Residencial;
389902452;Nome;Rua A;
389902452;Sentido único;Sim;
389902453;Rodovia;Residencial;
389902453;Nome;Rua A;
389902453;Sentido único;Sim;
389902454;Rodovia;Residencial;
389902454;Nome;Rua A;
389902454;Sentido único;Sim;
389902455;Rodovia;Residencial;
389902455;Nome;Rua A;
389902455;Sentido único;Sim;
389902456;Rodovia;Residencial;
389902456;Nome;Alameda Castanheiras;
389903829;Rodovia;Residencial;
389903829;source;Bing;
389903830;Rodovia;Residencial;
389903830;source;Bing;
389903831;Rodovia;Residencial;
389903831;source;Bing;
389903832;Rodovia;Residencial;
389903832;source;Bing;
389904494;Rodovia;Residencial;
389904494;junction;roundabout;
389904495;Rodovia;Residencial;
389904495;junction;roundabout;
389904496;Rodovia;Residencial;
389904496;junction;roundabout;
389904497;Rodovia;Residencial;
389904497;junction;roundabout;
389904498;Rodovia;Residencial;
389904498;Sentido único;Sim;
389904499;Rodovia;Residencial;
389904499;Sentido único;Sim;
389904500;Rodovia;Residencial;
389904500;Sentido único;Sim;
389904501;Rodovia;Residencial;
389904501;Sentido único;Sim;
389904502;Rodovia;Residencial;
389904502;Sentido único;Sim;
389904503;Rodovia;Residencial;
389904503;Sentido único;Sim;
389904504;Rodovia;Residencial;
389904504;Sentido único;Sim;
389904505;Rodovia;Residencial;
389904505;Sentido único;Sim;
389909093;Rodovia;Residencial;
389909093;junction;roundabout;
389909093;Sentido único;Sim;
389909093;source;IBGE;
389909095;Rodovia;Residencial;
389909095;Nome;Alameda Pacifico Sul;
389909095;Sentido único;Sim;
389909095;source;IBGE;
389909098;Rodovia;Residencial;
389909098;Nome;Alameda Pacifico Sul;
389909098;Sentido único;Sim;
389909098;source;IBGE;
389909099;Rodovia;Residencial;
389909099;Sentido único;Sim;
389909099;source;IBGE;
389911327;Rodovia;Residencial;
389911327;Sentido único;Sim;
389911327;source;IBGE;
389911328;Rodovia;Residencial;
389911328;Nome;Alameda Alegrete;
389911328;Sentido único;Sim;
389911328;source;IBGE;
389911329;Rodovia;Residencial;
389911329;Sentido único;Sim;
389911329;source;IBGE;
389911330;Rodovia;Residencial;
389911330;Sentido único;Sim;
389911330;source;IBGE;
389911331;Rodovia;Residencial;
389911331;Sentido único;Sim;
389911331;source;IBGE;
389911332;Rodovia;Residencial;
389911332;Sentido único;Sim;
389911332;source;IBGE;
389912698;Rodovia;Residencial;
389912698;Sentido único;Sim;
389912698;source;IBGE;
389912699;Rodovia;Residencial;
389912699;Nome;Alameda Alegrete;
389912699;source;IBGE;
389912700;Rodovia;Residencial;
389912700;Nome;Alameda Bagé;
389912700;Sentido único;Sim;
389912700;source;IBGE;
389912701;Rodovia;Residencial;
389912701;Nome;Alameda Chuí;
389912701;Sentido único;Sim;
389912701;source;IBGE;
389912996;Rodovia;Residencial;
389912996;Nome;Alameda Bagé;
389912996;Sentido único;Sim;
389912996;source;IBGE;
389912997;Rodovia;Residencial;
389912997;Nome;Alameda Bagé;
389912997;source;IBGE;
389913786;Rodovia;Residencial;
389913786;Nome;Alameda Garibaldi;
389913786;source;IBGE;
389913787;Rodovia;Residencial;
389913787;Nome;Alameda Garibaldi;
389913787;source;IBGE;
389913788;Rodovia;Residencial;
389913788;Nome;Alameda Guaíba;
389913789;Rodovia;Residencial;
389913789;Sentido único;Sim;
389913789;source;IBGE;
389914613;Rodovia;Residencial;
389914613;Nome;Alameda Chuí;
389914613;source;IBGE;
389914614;Rodovia;Residencial;
389914614;Sentido único;Sim;
389914614;source;IBGE;
389916028;Rodovia;Residencial;
389916028;junction;roundabout;
389916028;Sentido único;Sim;
389916028;source;IBGE;
389916029;Rodovia;Residencial;
389916029;junction;roundabout;
389916029;Sentido único;Sim;
389916029;source;IBGE;
389917484;Rodovia;Residencial;
389917484;Sentido único;Sim;
389917484;source;IBGE;
389917486;Rodovia;Residencial;
389917486;Nome;Alameda Santiago;
389917486;Sentido único;Sim;
389917486;source;IBGE;
389917487;Rodovia;Residencial;
389917487;Sentido único;Sim;
389917487;source;IBGE;
389917488;Rodovia;Residencial;
389917488;Sentido único;Sim;
389917488;source;IBGE;
389917489;Rodovia;Residencial;
389917489;Nome;Alameda Torres;
389917489;source;IBGE;
389918018;Rodovia;Residencial;
389918018;Nome;Alameda Pelotas;
389918018;source;IBGE;
389918845;Rodovia;Residencial;
389918845;Nome;Rua Cerejeira;
389918846;Rodovia;Residencial;
389918846;junction;roundabout;
389918846;Sentido único;Sim;
389918846;source;IBGE;
389918847;Lazer;Parque;
389918847;Nome;Praça Marfim;
389918847;source;IBGE;
389920137;Lazer;Parque;
389920137;Nome;Praça das Palmeiras;
389920137;source;IBGE;
389920139;Rodovia;Residencial;
389920139;Nome;Rua Sucupira;
389920139;source;IBGE;
389920140;Rodovia;Residencial;
389920140;Nome;Rua Imbuia;
389920141;Rodovia;Residencial;
389920141;Nome;Rua Imbuia;
389920141;Sentido único;Sim;
389920141;source;IBGE;
389920143;Rodovia;Residencial;
389920143;Nome;Rua Imbuia;
389920143;Sentido único;Sim;
389920143;source;IBGE;
389920808;Rodovia;Residencial;
389920808;Nome;Rua Jacarandá;
389920808;source;IBGE;
389921247;Rodovia;Residencial;
389921247;Nome;Avenida Jequitibá;
389921247;Sentido único;Sim;
389921247;source;IBGE;
389921249;Rodovia;Residencial;
389921249;Nome;Avenida Jequitibá;
389921249;Sentido único;Sim;
389921249;source;IBGE;
389921523;Rodovia;Residencial;
389921523;Sentido único;Sim;
389921523;source;IBGE;
389921524;Rodovia;Residencial;
389921524;Sentido único;Sim;
389921524;source;IBGE;
389921525;Rodovia;Residencial;
389921525;Sentido único;Sim;
389921525;source;IBGE;
389921526;Rodovia;Residencial;
389921526;Sentido único;Sim;
389921526;source;IBGE;
389926814;Rodovia;Residencial;
389926814;Sentido único;Sim;
389926814;source;IBGE;
389926815;Rodovia;Residencial;
389926815;Sentido único;Sim;
389926815;source;IBGE;
389926816;Rodovia;Residencial;
389926816;Sentido único;Sim;
389926817;Rodovia;Residencial;
389926817;Sentido único;Sim;
389926817;source;IBGE;
389926818;Rodovia;Residencial;
389926818;Sentido único;Sim;
389926818;source;IBGE;
389926819;Rodovia;Residencial;
389926819;Sentido único;Sim;
389926819;source;IBGE;
389988038;Rodovia;Residencial;
389988038;Superfície;Asfalto;
390044779;Rodovia;Residencial;
390044779;Sentido único;Sim;
390044780;Rodovia;Residencial;
390044780;Sentido único;Sim;
390046002;Rodovia;Residencial;
390046002;source;IBGE;
390048072;Rodovia;Residencial;
390048072;Sentido único;Sim;
390048072;source;IBGE;
390048075;access;destination;
390048075;Rodovia;Residencial;
390048075;Nome;Alameda Galápagos;
390048075;source;IBGE;
390056270;access;destination;
390056270;Rodovia;Residencial;
390056270;Velocidade Máxima;30;
390056270;Sentido único;Sim;
390056270;source;Bing;
390056270;Superfície;Asfalto;
390056271;access;destination;
390056271;Rodovia;Residencial;
390056271;Velocidade Máxima;30;
390056271;Superfície;Asfalto;
390056272;access;destination;
390056272;Rodovia;Residencial;
390056272;Velocidade Máxima;30;
390056272;Nome;Alameda Kioto;
390056272;Sentido único;Sim;
390056272;source;"Bing;IBGE";
390056272;Superfície;Asfalto;
390056273;access;destination;
390056273;Rodovia;Residencial;
390056273;Sentido único;Sim;
390056273;Superfície;Asfalto;
390069854;access;destination;
390069854;Rodovia;Residencial;
390069854;Velocidade Máxima;30;
390069854;Nome;Alameda Tasmânia;
390069854;Sentido único;Sim;
390069854;source;"Bing;IBGE";
390069854;Superfície;Asfalto;
390069855;access;destination;
390069855;Rodovia;Residencial;
390069855;Velocidade Máxima;30;
390069855;Nome;Alameda Tasmânia;
390069855;source;"Bing;IBGE";
390069855;Superfície;Asfalto;
390069857;access;destination;
390069857;Rodovia;Residencial;
390069857;Velocidade Máxima;30;
390069857;Nome;Alameda Tasmânia;
390069857;Sentido único;Sim;
390069857;source;"Bing;IBGE";
390069857;Superfície;Asfalto;
390069858;access;destination;
390069858;Rodovia;Residencial;
390069858;junction;roundabout;
390069858;Sentido único;Sim;
390069858;source;IBGE;
390069858;Superfície;Asfalto;
390069859;access;destination;
390069859;Rodovia;Residencial;
390069859;Velocidade Máxima;30;
390069859;Nome;Alameda Formosa;
390069859;Sentido único;Sim;
390069859;source;"Bing;IBGE";
390069859;Superfície;Asfalto;
390069860;access;destination;
390069860;Rodovia;Residencial;
390069860;junction;roundabout;
390069860;Nome;Alameda Formosa;
390069860;Sentido único;Sim;
390069860;source;IBGE;
390069860;Superfície;Asfalto;
390069864;access;destination;
390069864;Rodovia;Residencial;
390069864;junction;roundabout;
390069864;Sentido único;Sim;
390069864;source;IBGE;
390069864;Superfície;Asfalto;
390069865;access;destination;
390069865;Rodovia;Residencial;
390069865;Velocidade Máxima;30;
390069865;Nome;Alameda Taiti;
390069865;Sentido único;Sim;
390069865;source;"Bing;IBGE";
390069865;Superfície;Asfalto;
390069866;access;destination;
390069866;Rodovia;Residencial;
390069866;junction;roundabout;
390069866;Sentido único;Sim;
390069866;source;IBGE;
390069866;Superfície;Asfalto;
390069867;access;destination;
390069867;Rodovia;Residencial;
390069867;Velocidade Máxima;30;
390069867;Nome;Alameda Hawai;
390069867;source;"Bing;IBGE";
390069867;Superfície;Asfalto;
390070743;access;destination;
390070743;Rodovia;Residencial;
390070743;junction;roundabout;
390070743;Sentido único;Sim;
390070743;source;IBGE;
390070743;Superfície;Asfalto;
390076907;access;destination;
390076907;Rodovia;Residencial;
390076907;source;IBGE;
390076907;Superfície;Asfalto;
390851756;Rodovia;Residencial;
390851756;Nome;Rua Penedo;
390851756;source;IBGE;
390851757;Rodovia;Residencial;
390851757;Nome;Viela R;
390851757;source;IBGE;
390854309;Uso da terra;meadow;
390854309;Lazer;Parque;
390854309;Nome;Praça Ilha de Marajó;
390854313;Uso da terra;meadow;
390854313;Lazer;Parque;
390854313;Nome;Praça Benedito Lázaro;
390858109;Rodovia;Terciário;
390858109;Nome;Rua das Bananeiras;
390858109;source;Bing;
390858109;Superfície;Pavimentado;
390858111;Rodovia;Residencial;
390858111;Nome;Rua das Pereiras;
390858111;source;Bing;
390858112;Rodovia;Terciário;
390858112;Nome;Rua dos Cajueiros;
390858112;source;Bing;
390859387;Rodovia;Residencial;
390859387;source;IBGE;
390860466;Rodovia;Residencial;
390860466;Nome;Rua das Bananeiras;
390860466;source;Bing;
390860467;Rodovia;Residencial;
390860467;Nome;Rua das Bananeiras;
390860467;source;Bing;
390860975;Rodovia;path;
390860975;source;IBGE;
390860975;Superfície;Pavimentado;
390861699;Rodovia;Residencial;
390861699;source;IBGE;
390996215;Rodovia;Residencial;
390996215;source;IBGE;
390998678;Rodovia;Residencial;
390998678;Nome;Avenida Moacir da Silveira;
390998678;source;Bing;
390998678;Superfície;Pavimentado;
390998679;Rodovia;Residencial;
390998679;Nome;Rua Barigui;
390998679;source;Bing;
390998679;Superfície;Asfalto;
390998680;Rodovia;Residencial;
390998680;Nome;Rua Maria Fernanda;
390998680;source;Bing;
390998681;Rodovia;Residencial;
390998681;Nome;Rua Marselha;
390998681;source;Bing;
390998682;Rodovia;Residencial;
390998682;Nome;Rua Elcim de Freitas;
390998682;source;IBGE;
390998683;Rodovia;Residencial;
390998683;Nome;Rua Rialto;
390998683;source;IBGE;
390998684;Rodovia;footway;
390998684;source;IBGE;
390998685;Rodovia;Residencial;
390998685;Nome;Rua Milão;
390998685;source;IBGE;
390998686;Rodovia;Residencial;
390999956;Rodovia;Não classificado;
390999956;Nome;Rua das Capitais;
390999956;source;IBGE;
390999956;Superfície;Asfalto;
390999957;Rodovia;Não classificado;
390999957;Nome;Rua dos Municípios;
390999957;source;IBGE;
390999957;Superfície;Asfalto;
390999958;Rodovia;Não classificado;
390999958;Nome;Rua dos Estados;
390999958;source;IBGE;
391003462;Rodovia;Residencial;
391003462;Nome;Rua Dallas;
391003462;source;IBGE;
391003470;Rodovia;Residencial;
391003470;source;IBGE;
391003471;Rodovia;Residencial;
391003471;Nome;Rua Chicago;
391003471;source;IBGE;
391003475;Rodovia;Residencial;
391003475;Nome;Rua Nova York;
391003475;source;IBGE;
391003477;Rodovia;Residencial;
391003477;Nome;Rua Detroit;
391003477;source;IBGE;
391003479;Rodovia;Residencial;
391003479;Nome;Rua Alabama;
391003479;source;IBGE;
391003481;Rodovia;Residencial;
391003481;Nome;Rua Alabama;
391003481;source;IBGE;
391006358;Rodovia;Residencial;
391006358;source;IBGE;
391006359;Rodovia;Residencial;
391006359;source;IBGE;
391006360;Rodovia;Residencial;
391006360;source;IBGE;
391006361;Rodovia;Residencial;
391006361;Nome;Rua Texas;
391006361;source;IBGE;
391008949;Rodovia;Residencial;
391008949;Nome;Rua Miami;
391008949;source;IBGE;
391008950;Rodovia;Residencial;
391008950;Nome;Rua Califórnia;
391008950;source;IBGE;
391008951;Rodovia;Residencial;
391008951;Nome;Rua Mississípi;
391008951;source;IBGE;
391008952;Rodovia;Residencial;
391008952;Nome;Rua Colorado;
391008952;source;IBGE;
391008953;Rodovia;Residencial;
391008953;source;IBGE;
391057698;Rodovia;Residencial;
391057698;Nome;Rua Imirim;
391057698;source;Bing;
391059293;Rodovia;Residencial;
391059293;junction;roundabout;
391059293;Sentido único;Sim;
391059293;source;IBGE;
391059996;Rodovia;Residencial;
391059996;Nome;Rua Tupiniquins;
391059996;source;Bing;
391059996;Superfície;Asfalto;
391062109;Rodovia;Residencial;
391062109;source;IBGE;
391062109;Superfície;Pavimentado;
391166161;Rodovia;Residencial;
391166161;Nome;Não;
391166161;source;Bing;
391167147;Rodovia;Residencial;
391167147;Nome;Avenida Pinheiros;
391167147;Sentido único;Sim;
391167147;source;Bing;
391167147;Superfície;Asfalto;
391179493;Rodovia;Residencial;
391179493;Nome;Alameda dos Cravos;
391179493;source;Bing;
391179493;Superfície;Asfalto;
391179494;Rodovia;Residencial;
391179494;Nome;Alameda dos Antúrios;
391179494;source;Bing;
391179495;Rodovia;Residencial;
391179495;Nome;Alameda das Azaléias;
391179495;source;Bing;
391179495;Superfície;Asfalto;
391193739;Rodovia;Residencial;
391193739;Nome;Estrada do Agricultor;
391193739;source;IBGE;
391218622;Rodovia;Residencial;
391218622;Nome;Não;
391218622;source;IBGE;
391218625;Rodovia;Residencial;
391218625;source;IBGE;
391218626;Rodovia;Residencial;
391218626;source;IBGE;
391218627;Rodovia;Residencial;
391218627;source;IBGE;
391218628;Rodovia;Residencial;
391218628;source;IBGE;
391218629;Rodovia;Residencial;
391218629;source;IBGE;
391218630;Rodovia;Residencial;
391218630;source;IBGE;
391219388;Rodovia;Não classificado;
391219388;Sentido único;Sim;
391219388;source;Bing;
391219389;Rodovia;Não classificado;
391219389;Nome;Estrada Marechal Mascarenhas de Morais;
391219389;source;Bing;
391220260;Rodovia;Não classificado;
391220260;junction;roundabout;
391220260;Sentido único;Sim;
391220261;Rodovia;Não classificado;
391220261;Sentido único;Sim;
391220809;Rodovia;Não classificado;
391220809;Sentido único;Sim;
391220810;Rodovia;Não classificado;
391220810;Nome;Não;
391232488;Rodovia;Não classificado;
391232488;Nome;Estrada Municipal;
391234059;Rodovia;Não classificado;
391234059;Nome;Estrada Doutor Cícero Borges de Morais;
391240319;Rodovia;Não classificado;
391240319;Nome;Estrada Hélio Pavan;
391240320;Rodovia;Não classificado;
391240320;Nome;Estrada dos Altos;
391245536;Rodovia;Não classificado;
391245536;Nome;Rua Minerva;
391246165;Rodovia;Não classificado;
391246165;Nome;Rua dos Deuses;
391247373;Rodovia;Residencial;
391247373;Nome;Rua da Paz;
391247374;Rodovia;Residencial;
391247374;Nome;Rua Bom Pastor;
391360467;Rodovia;Residencial;
391360467;Nome;Rua dos Anjos;
391360469;Rodovia;Residencial;
391360469;Nome;Rua Oropo;
391360471;Rodovia;Residencial;
391360473;Rodovia;service;
391360473;Nome;Rua Pirucaia;
391360474;Rodovia;Residencial;
391360474;Nome;Rua Pirucaia;
391360475;Rodovia;Residencial;
391360475;Nome;Rua Cafundó;
391360476;Rodovia;Residencial;
391360476;Nome;Rua Bananal;
391360477;Rodovia;Residencial;
391360477;Nome;Rua Uru;
391360478;Rodovia;Residencial;
391360479;Rodovia;Residencial;
391360479;Nome;Rua Caiuá;
391360480;Rodovia;Não classificado;
391361582;Rodovia;Residencial;
391361584;Rodovia;Residencial;
391361585;Rodovia;Residencial;
391363667;Rodovia;Residencial;
391363667;Nome;Rua das Cordilheiras;
391366122;Rodovia;Residencial;
391366510;Rodovia;Residencial;
391367352;Rodovia;Residencial;
391367353;Rodovia;Residencial;
391367354;Rodovia;Residencial;
391367355;Rodovia;Residencial;
391367356;Rodovia;Residencial;
391367357;Rodovia;Residencial;
391367357;Nome;Rua Thor;
391367358;Rodovia;Residencial;
391369421;Rodovia;Não classificado;
391369421;Nome;Caminho Servidão;
391371280;Rodovia;Residencial;
